modal,head_verb,n,share_within_modal,genre
should,prepared,1,0.002544529262086514,minutes
should,pressure,1,0.002544529262086514,minutes
should,proceed,1,0.002544529262086514,minutes
should,prove,1,0.002544529262086514,minutes
should,raise,1,0.002544529262086514,minutes
should,react,1,0.002544529262086514,minutes
should,reassess,1,0.002544529262086514,minutes
should,receive,1,0.002544529262086514,minutes
should,reemerge,1,0.002544529262086514,minutes
should,reinforce,1,0.002544529262086514,minutes
should,reiterate,1,0.002544529262086514,minutes
should,relay,1,0.002544529262086514,minutes
should,rely,1,0.002544529262086514,minutes
should,remove,1,0.002544529262086514,minutes
should,report,1,0.002544529262086514,minutes
should,say,1,0.002544529262086514,minutes
should,see,1,0.002544529262086514,minutes
should,seek,1,0.002544529262086514,minutes
should,set,1,0.002544529262086514,minutes
should,shift,1,0.002544529262086514,minutes
should,show,1,0.002544529262086514,minutes
should,slow,1,0.002544529262086514,minutes
should,solicit,1,0.002544529262086514,minutes
should,speed,1,0.002544529262086514,minutes
should,stand,1,0.002544529262086514,minutes
should,state,1,0.002544529262086514,minutes
should,stem,1,0.002544529262086514,minutes
should,streamline,1,0.002544529262086514,minutes
should,strengthen,1,0.002544529262086514,minutes
should,target,1,0.002544529262086514,minutes
should,undue,1,0.002544529262086514,minutes
should,use,1,0.002544529262086514,minutes
should,warrant,1,0.002544529262086514,minutes
should,weaken,1,0.002544529262086514,minutes
should,weigh,1,0.002544529262086514,minutes
will,continue,151,0.17023675310033823,minutes
will,take,136,0.15332581736189402,minutes
will,be,82,0.09244644870349493,minutes
will,assess,72,0.08117249154453213,minutes
will,depend,40,0.04509582863585118,minutes
will,expand,34,0.038331454340473504,minutes
will,monitor,32,0.036076662908680945,minutes
will,warrant,24,0.02705749718151071,minutes
will,evolve,21,0.02367531003382187,minutes
will,consult,19,0.02142051860202931,minutes
will,move,17,0.019165727170236752,minutes
will,foster,15,0.016910935738444193,minutes
will,keep,15,0.016910935738444193,minutes
will,remain,14,0.015783540022547914,minutes
will,add,13,0.014656144306651634,minutes
will,aim,13,0.014656144306651634,minutes
will,increase,13,0.014656144306651634,minutes
will,strengthen,12,0.013528748590755355,minutes
will,hold,7,0.007891770011273957,minutes
will,reduce,6,0.006764374295377677,minutes
will,reinveste,6,0.006764374295377677,minutes
will,rise,6,0.006764374295377677,minutes
will,use,6,0.006764374295377677,minutes
will,inform,5,0.005636978579481398,minutes
will,weigh,5,0.005636978579481398,minutes
will,decline,4,0.004509582863585118,minutes
will,have,4,0.004509582863585118,minutes
will,act,3,0.0033821871476888386,minutes
will,allow,3,0.0033821871476888386,minutes
will,begin,3,0.0033821871476888386,minutes
will,help,3,0.0033821871476888386,minutes
will,include,3,0.0033821871476888386,minutes
will,incorporate,3,0.0033821871476888386,minutes
will,miss,3,0.0033821871476888386,minutes
will,need,3,0.0033821871476888386,minutes
will,notify,3,0.0033821871476888386,minutes
will,reinvest,3,0.0033821871476888386,minutes
will,require,3,0.0033821871476888386,minutes
will,respond,3,0.0033821871476888386,minutes
will,slow,3,0.0033821871476888386,minutes
will,affect,2,0.002254791431792559,minutes
will,boost,2,0.002254791431792559,minutes
will,determine,2,0.002254791431792559,minutes
will,initiate,2,0.002254791431792559,minutes
will,lower,2,0.002254791431792559,minutes
will,maintain,2,0.002254791431792559,minutes
will,prevail,2,0.002254791431792559,minutes
will,provide,2,0.002254791431792559,minutes
will,purchase,2,0.002254791431792559,minutes
will,report,2,0.002254791431792559,minutes
will,result,2,0.002254791431792559,minutes
will,set,2,0.002254791431792559,minutes
will,stabilize,2,0.002254791431792559,minutes
will,start,2,0.002254791431792559,minutes
will,address,1,0.0011273957158962795,minutes
will,announce,1,0.0011273957158962795,minutes
will,apply,1,0.0011273957158962795,minutes
will,attenuate,1,0.0011273957158962795,minutes
will,base,1,0.0011273957158962795,minutes
will,become,1,0.0011273957158962795,minutes
will,change,1,0.0011273957158962795,minutes
will,come,1,0.0011273957158962795,minutes
will,commence,1,0.0011273957158962795,minutes
will,complete,1,0.0011273957158962795,minutes
will,conclude,1,0.0011273957158962795,minutes
will,conduct,1,0.0011273957158962795,minutes
will,consider,1,0.0011273957158962795,minutes
will,define,1,0.0011273957158962795,minutes
will,differ,1,0.0011273957158962795,minutes
will,drop,1,0.0011273957158962795,minutes
will,end,1,0.0011273957158962795,minutes
will,endure,1,0.0011273957158962795,minutes
will,entail,1,0.0011273957158962795,minutes
will,evaluate,1,0.0011273957158962795,minutes
will,explore,1,0.0011273957158962795,minutes
will,focus,1,0.0011273957158962795,minutes
will,follow,1,0.0011273957158962795,minutes
will,go,1,0.0011273957158962795,minutes
will,implement,1,0.0011273957158962795,minutes
will,invest,1,0.0011273957158962795,minutes
will,lead,1,0.0011273957158962795,minutes
will,make,1,0.0011273957158962795,minutes
will,manage,1,0.0011273957158962795,minutes
will,mature,1,0.0011273957158962795,minutes
will,phase,1,0.0011273957158962795,minutes
will,present,1,0.0011273957158962795,minutes
will,prove,1,0.0011273957158962795,minutes
will,raise,1,0.0011273957158962795,minutes
will,reflect,1,0.0011273957158962795,minutes
will,remove,1,0.0011273957158962795,minutes
will,restore,1,0.0011273957158962795,minutes
will,retain,1,0.0011273957158962795,minutes
will,return,1,0.0011273957158962795,minutes
will,review,1,0.0011273957158962795,minutes
will,revise,1,0.0011273957158962795,minutes
will,revisit,1,0.0011273957158962795,minutes
will,second,1,0.0011273957158962795,minutes
will,shrink,1,0.0011273957158962795,minutes
will,sustain,1,0.0011273957158962795,minutes
will,tend,1,0.0011273957158962795,minutes
will,translate,1,0.0011273957158962795,minutes
will,update,1,0.0011273957158962795,minutes
would,be,790,0.22215973003374578,minutes
would,continue,261,0.07339707536557931,minutes
would,take,124,0.03487064116985377,minutes
would,depend,117,0.03290213723284589,minutes
would,remain,116,0.03262092238470191,minutes
would,hold,104,0.02924634420697413,minutes
would,help,89,0.025028121484814397,minutes
would,expand,83,0.023340832395950507,minutes
would,need,77,0.021653543307086614,minutes
would,increase,55,0.01546681664791901,minutes
would,move,55,0.01546681664791901,minutes
would,assess,52,0.014623172103487065,minutes
would,expect,50,0.0140607424071991,minutes
would,rise,50,0.0140607424071991,minutes
would,provide,45,0.01265466816647919,minutes
would,warrant,43,0.012092238470191226,minutes
would,result,41,0.011529808773903262,minutes
would,allow,38,0.010686164229471317,minutes
would,have,36,0.010123734533183352,minutes
would,support,35,0.00984251968503937,minutes
would,require,32,0.008998875140607425,minutes
would,strengthen,29,0.008155230596175478,minutes
would,slow,27,0.007592800899887514,minutes
would,weigh,26,0.007311586051743532,minutes
would,reduce,25,0.00703037120359955,minutes
would,return,25,0.00703037120359955,minutes
would,evolve,23,0.0064679415073115865,minutes
would,make,23,0.0064679415073115865,minutes
would,affect,21,0.005905511811023622,minutes
would,begin,21,0.005905511811023622,minutes
would,monitor,21,0.005905511811023622,minutes
would,occur,18,0.005061867266591676,minutes
would,stabilize,18,0.005061867266591676,minutes
would,become,16,0.0044994375703037125,minutes
would,decline,16,0.0044994375703037125,minutes
would,add,15,0.00421822272215973,minutes
would,lead,15,0.00421822272215973,minutes
would,put,15,0.00421822272215973,minutes
would,diminish,14,0.003937007874015748,minutes
would,prove,14,0.003937007874015748,minutes
would,maintain,13,0.003655793025871766,minutes
would,reach,13,0.003655793025871766,minutes
would,run,13,0.003655793025871766,minutes
would,tend,13,0.003655793025871766,minutes
would,use,12,0.003374578177727784,minutes
would,influence,11,0.003093363329583802,minutes
would,prefer,11,0.003093363329583802,minutes
would,conduct,10,0.00281214848143982,minutes
would,contribute,10,0.00281214848143982,minutes
would,determine,10,0.00281214848143982,minutes
would,ease,10,0.00281214848143982,minutes
would,fall,10,0.00281214848143982,minutes
would,aim,9,0.002530933633295838,minutes
would,announce,9,0.002530933633295838,minutes
would,follow,9,0.002530933633295838,minutes
would,impede,9,0.002530933633295838,minutes
would,persist,9,0.002530933633295838,minutes
would,show,9,0.002530933633295838,minutes
would,associate,8,0.0022497187851518562,minutes
would,bring,8,0.0022497187851518562,minutes
would,communicate,8,0.0022497187851518562,minutes
would,consider,8,0.0022497187851518562,minutes
would,end,8,0.0022497187851518562,minutes
would,inform,8,0.0022497187851518562,minutes
would,limit,8,0.0022497187851518562,minutes
would,manifest,8,0.0022497187851518562,minutes
would,pose,8,0.0022497187851518562,minutes
would,convey,7,0.001968503937007874,minutes
would,edge,7,0.001968503937007874,minutes
would,exceed,7,0.001968503937007874,minutes
would,implement,7,0.001968503937007874,minutes
would,leave,7,0.001968503937007874,minutes
would,raise,7,0.001968503937007874,minutes
would,reflect,7,0.001968503937007874,minutes
would,reinveste,7,0.001968503937007874,minutes
would,release,7,0.001968503937007874,minutes
would,weaken,7,0.001968503937007874,minutes
would,enact,6,0.001687289088863892,minutes
would,enhance,6,0.001687289088863892,minutes
would,give,6,0.001687289088863892,minutes
would,grow,6,0.001687289088863892,minutes
would,imply,6,0.001687289088863892,minutes
would,keep,6,0.001687289088863892,minutes
would,pass,6,0.001687289088863892,minutes
would,promote,6,0.001687289088863892,minutes
would,set,6,0.001687289088863892,minutes
would,turn,6,0.001687289088863892,minutes
would,abate,5,0.00140607424071991,minutes
would,act,5,0.00140607424071991,minutes
would,adjust,5,0.00140607424071991,minutes
would,benefit,5,0.00140607424071991,minutes
would,boost,5,0.00140607424071991,minutes
would,cease,5,0.00140607424071991,minutes
would,complicate,5,0.00140607424071991,minutes
would,concern,5,0.00140607424071991,minutes
would,damp,5,0.00140607424071991,minutes
would,exacerbate,5,0.00140607424071991,minutes
would,guide,5,0.00140607424071991,minutes
would,indicate,5,0.00140607424071991,minutes
would,issue,5,0.00140607424071991,minutes
would,meet,5,0.00140607424071991,minutes
would,moderate,5,0.00140607424071991,minutes
would,outpace,5,0.00140607424071991,minutes
would,play,5,0.00140607424071991,minutes
would,respond,5,0.00140607424071991,minutes
would,suggest,5,0.00140607424071991,minutes
would,sustain,5,0.00140607424071991,minutes
would,accompany,4,0.0011248593925759281,minutes
would,align,4,0.0011248593925759281,minutes
would,balance,4,0.0011248593925759281,minutes
would,bolster,4,0.0011248593925759281,minutes
would,change,4,0.0011248593925759281,minutes
would,enable,4,0.0011248593925759281,minutes
would,extend,4,0.0011248593925759281,minutes
would,improve,4,0.0011248593925759281,minutes
would,include,4,0.0011248593925759281,minutes
would,pick,4,0.0011248593925759281,minutes
would,prepare,4,0.0011248593925759281,minutes
would,prevail,4,0.0011248593925759281,minutes
would,rebound,4,0.0011248593925759281,minutes
would,represent,4,0.0011248593925759281,minutes
would,restrain,4,0.0011248593925759281,minutes
would,resume,4,0.0011248593925759281,minutes
would,say,4,0.0011248593925759281,minutes
would,update,4,0.0011248593925759281,minutes
would,achieve,3,0.000843644544431946,minutes
would,address,3,0.000843644544431946,minutes
would,approve,3,0.000843644544431946,minutes
would,avoid,3,0.000843644544431946,minutes
would,bounce,3,0.000843644544431946,minutes
would,call,3,0.000843644544431946,minutes
would,cause,3,0.000843644544431946,minutes
would,come,3,0.000843644544431946,minutes
would,complete,3,0.000843644544431946,minutes
would,contain,3,0.000843644544431946,minutes
would,direct,3,0.000843644544431946,minutes
would,discuss,3,0.000843644544431946,minutes
would,dissipate,3,0.000843644544431946,minutes
would,eliminate,3,0.000843644544431946,minutes
would,enter,3,0.000843644544431946,minutes
would,evaluate,3,0.000843644544431946,minutes
would,fade,3,0.000843644544431946,minutes
would,illustrate,3,0.000843644544431946,minutes
would,involve,3,0.000843644544431946,minutes
would,offset,3,0.000843644544431946,minutes
would,position,3,0.000843644544431946,minutes
would,proceed,3,0.000843644544431946,minutes
would,publish,3,0.000843644544431946,minutes
would,recede,3,0.000843644544431946,minutes
would,remove,3,0.000843644544431946,minutes
would,report,3,0.000843644544431946,minutes
would,reverse,3,0.000843644544431946,minutes
would,shift,3,0.000843644544431946,minutes
would,signal,3,0.000843644544431946,minutes
would,start,3,0.000843644544431946,minutes
would,stay,3,0.000843644544431946,minutes
would,anticipate,2,0.0005624296962879641,minutes
would,arise,2,0.0005624296962879641,minutes
would,base,2,0.0005624296962879641,minutes
would,center,2,0.0005624296962879641,minutes
would,clarify,2,0.0005624296962879641,minutes
would,close,2,0.0005624296962879641,minutes
would,constrain,2,0.0005624296962879641,minutes
would,create,2,0.0005624296962879641,minutes
would,delay,2,0.0005624296962879641,minutes
would,depreciate,2,0.0005624296962879641,minutes
would,depress,2,0.0005624296962879641,minutes
would,differ,2,0.0005624296962879641,minutes
would,discontinue,2,0.0005624296962879641,minutes
would,engage,2,0.0005624296962879641,minutes
would,experience,2,0.0005624296962879641,minutes
would,facilitate,2,0.0005624296962879641,minutes
would,foster,2,0.0005624296962879641,minutes
would,generate,2,0.0005624296962879641,minutes
would,incorporate,2,0.0005624296962879641,minutes
would,initiate,2,0.0005624296962879641,minutes
would,last,2,0.0005624296962879641,minutes
would,lessen,2,0.0005624296962879641,minutes
would,like,2,0.0005624296962879641,minutes
would,lower,2,0.0005624296962879641,minutes
would,mean,2,0.0005624296962879641,minutes
would,mitigate,2,0.0005624296962879641,minutes
would,necessitate,2,0.0005624296962879641,minutes
would,otherwise,2,0.0005624296962879641,minutes
would,phase,2,0.0005624296962879641,minutes
would,place,2,0.0005624296962879641,minutes
would,prepared,2,0.0005624296962879641,minutes
would,realize,2,0.0005624296962879641,minutes
would,see,2,0.0005624296962879641,minutes
would,simplify,2,0.0005624296962879641,minutes
would,smooth,2,0.0005624296962879641,minutes
would,soften,2,0.0005624296962879641,minutes
would,specify,2,0.0005624296962879641,minutes
would,spread,2,0.0005624296962879641,minutes
would,step,2,0.0005624296962879641,minutes
would,subdue,2,0.0005624296962879641,minutes
would,tilt,2,0.0005624296962879641,minutes
would,underscore,2,0.0005624296962879641,minutes
would,undershoot,2,0.0005624296962879641,minutes
would,undertake,2,0.0005624296962879641,minutes
would,wane,2,0.0005624296962879641,minutes
would,want,2,0.0005624296962879641,minutes
would,accord,1,0.00028121484814398203,minutes
would,accrue,1,0.00028121484814398203,minutes
would,acknowledge,1,0.00028121484814398203,minutes
would,afford,1,0.00028121484814398203,minutes
would,aid,1,0.00028121484814398203,minutes
would,allocate,1,0.00028121484814398203,minutes
would,appear,1,0.00028121484814398203,minutes
would,ask,1,0.00028121484814398203,minutes
would,assist,1,0.00028121484814398203,minutes
would,attempt,1,0.00028121484814398203,minutes
would,attract,1,0.00028121484814398203,minutes
would,authorize,1,0.00028121484814398203,minutes
would,average,1,0.00028121484814398203,minutes
would,bind,1,0.00028121484814398203,minutes
would,challenge,1,0.00028121484814398203,minutes
would,choose,1,0.00028121484814398203,minutes
would,commence,1,0.00028121484814398203,minutes
would,conclude,1,0.00028121484814398203,minutes
would,constitute,1,0.00028121484814398203,minutes
would,consult,1,0.00028121484814398203,minutes
would,cool,1,0.00028121484814398203,minutes
would,decrease,1,0.00028121484814398203,minutes
would,demonstrate,1,0.00028121484814398203,minutes
would,deploy,1,0.00028121484814398203,minutes
would,derail,1,0.00028121484814398203,minutes
would,describe,1,0.00028121484814398203,minutes
would,design,1,0.00028121484814398203,minutes
would,develop,1,0.00028121484814398203,minutes
would,dictate,1,0.00028121484814398203,minutes
would,disrupt,1,0.00028121484814398203,minutes
would,do,1,0.00028121484814398203,minutes
would,drain,1,0.00028121484814398203,minutes
would,drive,1,0.00028121484814398203,minutes
would,elevate,1,0.00028121484814398203,minutes
would,encompass,1,0.00028121484814398203,minutes
would,endure,1,0.00028121484814398203,minutes
would,ensure,1,0.00028121484814398203,minutes
would,entail,1,0.00028121484814398203,minutes
would,equal,1,0.00028121484814398203,minutes
would,establish,1,0.00028121484814398203,minutes
would,exhaust,1,0.00028121484814398203,minutes
would,extinguish,1,0.00028121484814398203,minutes
would,face,1,0.00028121484814398203,minutes
would,factor,1,0.00028121484814398203,minutes
would,fast,1,0.00028121484814398203,minutes
would,favor,1,0.00028121484814398203,minutes
would,find,1,0.00028121484814398203,minutes
would,firm,1,0.00028121484814398203,minutes
would,foreshadow,1,0.00028121484814398203,minutes
would,guard,1,0.00028121484814398203,minutes
would,halt,1,0.00028121484814398203,minutes
would,hedge,1,0.00028121484814398203,minutes
would,hesitate,1,0.00028121484814398203,minutes
would,hit,1,0.00028121484814398203,minutes
would,impair,1,0.00028121484814398203,minutes
would,impose,1,0.00028121484814398203,minutes
would,induce,1,0.00028121484814398203,minutes
would,insulate,1,0.00028121484814398203,minutes
would,intensify,1,0.00028121484814398203,minutes
would,invert,1,0.00028121484814398203,minutes
would,judge,1,0.00028121484814398203,minutes
would,justify,1,0.00028121484814398203,minutes
would,lag,1,0.00028121484814398203,minutes
would,learn,1,0.00028121484814398203,minutes
would,lift,1,0.00028121484814398203,minutes
would,limited,1,0.00028121484814398203,minutes
would,look,1,0.00028121484814398203,minutes
would,lose,1,0.00028121484814398203,minutes
would,measure,1,0.00028121484814398203,minutes
would,note,1,0.00028121484814398203,minutes
would,obviate,1,0.00028121484814398203,minutes
would,offer,1,0.00028121484814398203,minutes
would,outweigh,1,0.00028121484814398203,minutes
would,parallel,1,0.00028121484814398203,minutes
would,path,1,0.00028121484814398203,minutes
would,peak,1,0.00028121484814398203,minutes
would,permit,1,0.00028121484814398203,minutes
would,plan,1,0.00028121484814398203,minutes
would,post,1,0.00028121484814398203,minutes
would,present,1,0.00028121484814398203,minutes
would,preserve,1,0.00028121484814398203,minutes
would,prevent,1,0.00028121484814398203,minutes
would,promise,1,0.00028121484814398203,minutes
would,purchase,1,0.00028121484814398203,minutes
would,push,1,0.00028121484814398203,minutes
would,quicken,1,0.00028121484814398203,minutes
would,reaffirm,1,0.00028121484814398203,minutes
would,recognize,1,0.00028121484814398203,minutes
would,recover,1,0.00028121484814398203,minutes
would,redefine,1,0.00028121484814398203,minutes
would,reemerge,1,0.00028121484814398203,minutes
would,regard,1,0.00028121484814398203,minutes
would,reinvest,1,0.00028121484814398203,minutes
would,remind,1,0.00028121484814398203,minutes
would,replace,1,0.00028121484814398203,minutes
would,resolve,1,0.00028121484814398203,minutes
would,restore,1,0.00028121484814398203,minutes
would,restrict,1,0.00028121484814398203,minutes
would,review,1,0.00028121484814398203,minutes
would,risk,1,0.00028121484814398203,minutes
would,seek,1,0.00028121484814398203,minutes
would,sell,1,0.00028121484814398203,minutes
would,serve,1,0.00028121484814398203,minutes
would,shape,1,0.00028121484814398203,minutes
would,shelve,1,0.00028121484814398203,minutes
would,shorten,1,0.00028121484814398203,minutes
would,shrink,1,0.00028121484814398203,minutes
would,span,1,0.00028121484814398203,minutes
would,spur,1,0.00028121484814398203,minutes
would,stall,1,0.00028121484814398203,minutes
would,strike,1,0.00028121484814398203,minutes
would,strive,1,0.00028121484814398203,minutes
would,subside,1,0.00028121484814398203,minutes
would,succeed,1,0.00028121484814398203,minutes
would,suppress,1,0.00028121484814398203,minutes
would,surge,1,0.00028121484814398203,minutes
would,taper,1,0.00028121484814398203,minutes
would,target,1,0.00028121484814398203,minutes
would,terminate,1,0.00028121484814398203,minutes
would,tighten,1,0.00028121484814398203,minutes
would,trade,1,0.00028121484814398203,minutes
would,underpin,1,0.00028121484814398203,minutes
would,unwind,1,0.00028121484814398203,minutes
would,vary,1,0.00028121484814398203,minutes
would,view,1,0.00028121484814398203,minutes
would,vote,1,0.00028121484814398203,minutes
would,weight,1,0.00028121484814398203,minutes
would,welcome,1,0.00028121484814398203,minutes
would,wish,1,0.00028121484814398203,minutes
would,work,1,0.00028121484814398203,minutes
would,worsen,1,0.00028121484814398203,minutes
would,yield,1,0.00028121484814398203,minutes
can,do,178,0.0893574297188755,press_conf
can,be,128,0.0642570281124498,press_conf
can,see,101,0.05070281124497992,press_conf
can,say,82,0.04116465863453815,press_conf
can,give,68,0.03413654618473896,press_conf
can,have,57,0.0286144578313253,press_conf
can,tell,57,0.0286144578313253,press_conf
can,everything,54,0.02710843373493976,press_conf
can,look,52,0.02610441767068273,press_conf
can,make,39,0.01957831325301205,press_conf
can,think,37,0.01857429718875502,press_conf
can,get,36,0.018072289156626505,press_conf
can,affect,33,0.016566265060240965,press_conf
can,take,33,0.016566265060240965,press_conf
can,talk,32,0.01606425702811245,press_conf
can,go,25,0.012550200803212851,press_conf
can,speak,21,0.010542168674698794,press_conf
can,explain,20,0.010040160642570281,press_conf
can,happen,20,0.010040160642570281,press_conf
can,continue,18,0.009036144578313253,press_conf
can,find,18,0.009036144578313253,press_conf
can,follow,17,0.00853413654618474,press_conf
can,know,15,0.007530120481927711,press_conf
can,move,15,0.007530120481927711,press_conf
can,address,14,0.007028112449799197,press_conf
can,adjust,14,0.007028112449799197,press_conf
can,afford,13,0.006526104417670682,press_conf
can,can,13,0.006526104417670682,press_conf
can,help,13,0.006526104417670682,press_conf
can,respond,13,0.006526104417670682,press_conf
can,support,12,0.006024096385542169,press_conf
can,achieve,11,0.005522088353413655,press_conf
can,ask,11,0.005522088353413655,press_conf
can,change,11,0.005522088353413655,press_conf
can,come,11,0.005522088353413655,press_conf
can,expect,11,0.005522088353413655,press_conf
can,provide,11,0.005522088353413655,press_conf
can,maintain,10,0.0050200803212851405,press_conf
can,point,10,0.0050200803212851405,press_conf
can,identify,9,0.004518072289156626,press_conf
can,imagine,9,0.004518072289156626,press_conf
can,use,9,0.004518072289156626,press_conf
can,bring,8,0.004016064257028112,press_conf
can,clearly,8,0.004016064257028112,press_conf
can,hear,8,0.004016064257028112,press_conf
can,walk,8,0.004016064257028112,press_conf
can,comment,7,0.0035140562248995983,press_conf
can,handle,7,0.0035140562248995983,press_conf
can,put,7,0.0035140562248995983,press_conf
can,raise,7,0.0035140562248995983,press_conf
can,start,7,0.0035140562248995983,press_conf
can,allow,6,0.0030120481927710845,press_conf
can,begin,6,0.0030120481927710845,press_conf
can,clarify,6,0.0030120481927710845,press_conf
can,control,6,0.0030120481927710845,press_conf
can,create,6,0.0030120481927710845,press_conf
can,good,6,0.0030120481927710845,press_conf
can,grant,6,0.0030120481927710845,press_conf
can,hold,6,0.0030120481927710845,press_conf
can,keep,6,0.0030120481927710845,press_conf
can,lead,6,0.0030120481927710845,press_conf
can,pay,6,0.0030120481927710845,press_conf
can,reduce,6,0.0030120481927710845,press_conf
can,rule,6,0.0030120481927710845,press_conf
can,avoid,5,0.0025100401606425703,press_conf
can,characterize,5,0.0025100401606425703,press_conf
can,cut,5,0.0025100401606425703,press_conf
can,fast,5,0.0025100401606425703,press_conf
can,run,5,0.0025100401606425703,press_conf
can,share,5,0.0025100401606425703,press_conf
can,try,5,0.0025100401606425703,press_conf
can,well,5,0.0025100401606425703,press_conf
can,work,5,0.0025100401606425703,press_conf
can,assume,4,0.002008032128514056,press_conf
can,cause,4,0.002008032128514056,press_conf
can,draw,4,0.002008032128514056,press_conf
can,ease,4,0.002008032128514056,press_conf
can,elaborate,4,0.002008032128514056,press_conf
can,factor,4,0.002008032128514056,press_conf
can,hire,4,0.002008032128514056,press_conf
can,increase,4,0.002008032128514056,press_conf
can,lose,4,0.002008032128514056,press_conf
can,miss,4,0.002008032128514056,press_conf
can,of,4,0.002008032128514056,press_conf
can,protect,4,0.002008032128514056,press_conf
can,react,4,0.002008032128514056,press_conf
can,remember,4,0.002008032128514056,press_conf
can,sustain,4,0.002008032128514056,press_conf
can,wait,4,0.002008032128514056,press_conf
can,answer,3,0.0015060240963855422,press_conf
can,argue,3,0.0015060240963855422,press_conf
can,base,3,0.0015060240963855422,press_conf
can,build,3,0.0015060240963855422,press_conf
can,buy,3,0.0015060240963855422,press_conf
can,count,3,0.0015060240963855422,press_conf
can,decide,3,0.0015060240963855422,press_conf
can,deploy,3,0.0015060240963855422,press_conf
can,describe,3,0.0015060240963855422,press_conf
can,develop,3,0.0015060240963855422,press_conf
can,dial,3,0.0015060240963855422,press_conf
can,grow,3,0.0015060240963855422,press_conf
can,guarantee,3,0.0015060240963855422,press_conf
can,hit,3,0.0015060240963855422,press_conf
can,let,3,0.0015060240963855422,press_conf
can,lower,3,0.0015060240963855422,press_conf
can,manage,3,0.0015060240963855422,press_conf
can,meet,3,0.0015060240963855422,press_conf
can,observe,3,0.0015060240963855422,press_conf
can,play,3,0.0015060240963855422,press_conf
can,reach,3,0.0015060240963855422,press_conf
can,recall,3,0.0015060240963855422,press_conf
can,remain,3,0.0015060240963855422,press_conf
can,return,3,0.0015060240963855422,press_conf
can,soften,3,0.0015060240963855422,press_conf
can,stop,3,0.0015060240963855422,press_conf
can,strengthen,3,0.0015060240963855422,press_conf
can,tie,3,0.0015060240963855422,press_conf
can,way,3,0.0015060240963855422,press_conf
can,what,3,0.0015060240963855422,press_conf
can,worry,3,0.0015060240963855422,press_conf
can,about,2,0.001004016064257028,press_conf
can,absorb,2,0.001004016064257028,press_conf
can,accomplish,2,0.001004016064257028,press_conf
can,adapt,2,0.001004016064257028,press_conf
can,add,2,0.001004016064257028,press_conf
can,agree,2,0.001004016064257028,press_conf
can,all,2,0.001004016064257028,press_conf
can,amplify,2,0.001004016064257028,press_conf
can,arrive,2,0.001004016064257028,press_conf
can,clarity,2,0.001004016064257028,press_conf
can,compare,2,0.001004016064257028,press_conf
can,contribute,2,0.001004016064257028,press_conf
can,damage,2,0.001004016064257028,press_conf
can,depend,2,0.001004016064257028,press_conf
can,envision,2,0.001004016064257028,press_conf
can,evaluate,2,0.001004016064257028,press_conf
can,evolve,2,0.001004016064257028,press_conf
can,expand,2,0.001004016064257028,press_conf
can,extent,2,0.001004016064257028,press_conf
can,feel,2,0.001004016064257028,press_conf
can,fix,2,0.001004016064257028,press_conf
can,focus,2,0.001004016064257028,press_conf
can,force,2,0.001004016064257028,press_conf
can,hedge,2,0.001004016064257028,press_conf
can,idea,2,0.001004016064257028,press_conf
can,ignore,2,0.001004016064257028,press_conf
can,improve,2,0.001004016064257028,press_conf
can,influence,2,0.001004016064257028,press_conf
can,lay,2,0.001004016064257028,press_conf
can,lend,2,0.001004016064257028,press_conf
can,offer,2,0.001004016064257028,press_conf
can,promise,2,0.001004016064257028,press_conf
can,promote,2,0.001004016064257028,press_conf
can,quickly,2,0.001004016064257028,press_conf
can,read,2,0.001004016064257028,press_conf
can,reconcile,2,0.001004016064257028,press_conf
can,recover,2,0.001004016064257028,press_conf
can,reflect,2,0.001004016064257028,press_conf
can,repeat,2,0.001004016064257028,press_conf
can,resolve,2,0.001004016064257028,press_conf
can,restore,2,0.001004016064257028,press_conf
can,separate,2,0.001004016064257028,press_conf
can,serve,2,0.001004016064257028,press_conf
can,service,2,0.001004016064257028,press_conf
can,slow,2,0.001004016064257028,press_conf
can,speculate,2,0.001004016064257028,press_conf
can,spot,2,0.001004016064257028,press_conf
can,stand,2,0.001004016064257028,press_conf
can,streamline,2,0.001004016064257028,press_conf
can,target,2,0.001004016064257028,press_conf
can,thrive,2,0.001004016064257028,press_conf
can,tighten,2,0.001004016064257028,press_conf
can,trade,2,0.001004016064257028,press_conf
can,translate,2,0.001004016064257028,press_conf
can,transparent,2,0.001004016064257028,press_conf
can,trust,2,0.001004016064257028,press_conf
can,turn,2,0.001004016064257028,press_conf
can,want,2,0.001004016064257028,press_conf
can,we,2,0.001004016064257028,press_conf
can,we're,2,0.001004016064257028,press_conf
can,weigh,2,0.001004016064257028,press_conf
can,accept,1,0.000502008032128514,press_conf
can,access,1,0.000502008032128514,press_conf
can,accrue,1,0.000502008032128514,press_conf
can,act,1,0.000502008032128514,press_conf
can,adopt,1,0.000502008032128514,press_conf
can,analysis,1,0.000502008032128514,press_conf
can,analyze,1,0.000502008032128514,press_conf
can,approach,1,0.000502008032128514,press_conf
can,assess,1,0.000502008032128514,press_conf
can,attribute,1,0.000502008032128514,press_conf
can,beat,1,0.000502008032128514,press_conf
can,become,1,0.000502008032128514,press_conf
can,believe,1,0.000502008032128514,press_conf
can,blame,1,0.000502008032128514,press_conf
can,borrow,1,0.000502008032128514,press_conf
can,break,1,0.000502008032128514,press_conf
